OAK,M.Semien,543760
OAK,B.Maxwell,622194
OAK,B.Powell,621471
OAK,C.Pinder,640461
OAK,M.Olson,621566
OAK,M.Chapman,656305
OAK,M.Joyce,459964
OAK,R.Healy,592387
OAK,K.Davis,501981
OAK,R.Davis,434658
OAK,D.Garneau,572863
OAK,J.Phegley,572033
OAK,D.Mengden,596043
OAK,D.Gossett,605254
OAK,Z.Neal,594943
OAK,J.Hahn,534910
OAK,C.Bassitt,605135
OAK,F.Montas,593423
OAK,R.Nunez,600524
OAK,Y.Munoz,622168
OAK,J.Mateo,622761
OAK,F.Barreto,620439
OAK,M.Canha,592192
OAK,J.Brugman,595144
OAK,J.Wendle,621563
PHI,M.Leiter,643410
PHI,H.Milner,571948
PHI,A.Morgan,605388
PHI,L.Garcia,472610
PHI,H.Neris,593576
PHI,J.Eickhoff,595191
PHI,Z.Eflin,621107
PHI,A.Nola,605400
PHI,R.Pinto,620982
PHI,N.Pivetta,601713
PHI,E.Ramos,591693
PHI,J.Therrien,592279
PHI,D.Nava,537953
PHI,C.Rupp,519237
PHI,J.Alfaro,595751
PHI,H.Soo Kim,547957
PHI,T.Kelly,571841
PHI,T.Joseph,571830
PHI,N.Williams,608384
PHI,A.Blanco,433217
PHI,M.Franco,596748
PHI,F.Galvis,520471
PHI,C.Hernandez,514917
PHI,O.Herrera,546318
PHI,R.Hoskins,656555
PHI,V.Velasquez,592826
PHI,P.Beato,474039
PHI,A.Altherr,571437
PHI,A.Knapp,595284
PHI,B.Lively,594902
PHI,A.Tirado,610143
PHI,J.Thompson,622097
PHI,D.Anderson,623454
PHI,M.Appel,571446
PHI,B.Stassi,595426
PHI,D.Cozens,622226
PHI,J.Valentin,621044
PHI,R.Quinn,596451
PHI,C.Perkins,573088
PIT,T.Williams,592866
PIT,G.Kontos,502004
PIT,C.Kuhl,641771
PIT,W.LeBlanc,453281
PIT,J.Nicasio,504379
PIT,I.Nova,467100
PIT,F.Rivero,553878
PIT,AJ.Schugel,519263
PIT,J.Taillon,592791
PIT,D.Hudson,543339
PIT,G.Cole,543037
PIT,J.Benoit,276542
PIT,J.Osuna,591741
PIT,G.Polanco,570256
PIT,J.Mercer,474568
PIT,A.McCutchen,457705
